repo_id,apity,apity_num,pj_size,lg_num,age,cmmt_num,dev_num,se_num,se_rem_num,se_iibc_num,se_pd_num,se_other
7212645,IRI,0,55774,5,3118,11861,1487,758,568,16,4,170
25880891,FFI_IRI,0,85368,14,2436,12173,922,705,357,9,66,273
84533158,IRI,0,13110,2,1213,173,30,2,1,0,0,1
1580851,ID,0,28554,4,3674,392,57,9,1,0,1,7
401025,FFI_IRI,0,7247,9,4122,3311,256,127,24,2,5,96
21696302,IRI,0,6287,4,2548,3716,690,18,7,5,3,3
67709808,ID,0,71531,3,1757,2114,357,72,10,0,5,57
35133520,IRI_ID,0,5410,4,2187,851,192,11,1,0,1,9
33895378,ID,0,1942,4,1995,366,49,9,0,0,0,9
2206953,IRI,0,2545,2,3601,1076,177,30,1,0,0,29
30215630,IRI,0,7299,2,2339,1479,223,31,11,2,5,13
52113921,IRI,0,35000,2,1948,1118,333,103,15,0,4,84
49910095,IRI,0,15975,4,1989,5533,226,152,65,0,46,41
8686855,IRI_ID,0,18957,6,3026,946,113,36,0,0,0,36
90792131,IRI,0,21384,4,1498,590,81,12,1,1,0,10
20270252,IRI,0,16397,2,2402,630,36,12,0,0,0,12
33569135,IRI,0,15689,4,2329,3579,403,75,28,0,5,42
23141830,ID,0,3299,2,2404,452,72,10,0,1,0,9
734934,IRI_ID,0,14846,6,3910,2569,265,43,9,0,5,29
74697963,HI,1,30805,6,1547,532,83,26,14,1,0,11
301742,FFI_IRI,0,9055,4,4281,4329,444,156,98,3,13,42
3606624,IRI,0,17047,4,3401,8645,291,191,121,0,22,48
37246537,ID,0,5769,2,1635,809,73,15,3,0,5,7
43723161,IRI,0,17320,3,2064,6157,675,190,26,9,18,137
12670444,IRI_ID,0,15148,4,2743,2108,245,73,58,0,0,15
45942274,IRI,0,7681,2,2135,1961,415,57,3,0,1,53
23095954,IRI,0,949,2,2703,511,88,15,7,0,1,7
18964487,IRI_ID,0,5397,3,2599,1983,221,7,5,0,0,2
14003349,IRI_ID,0,4840,3,2704,1118,121,38,12,0,3,23
26820798,ID,0,12621,2,2415,1814,290,92,55,1,5,31
110446844,IRI_ID,0,70713,6,1303,1476,118,26,3,0,0,23
37153337,IRI_ID,0,51385,3,2211,1754,157,22,5,3,1,13
18477927,IRI_ID,0,2595,4,1847,993,140,25,8,3,2,12
50603846,IRI,0,28200,4,1980,3528,336,137,21,3,47,66
11061773,IRI,0,28359,3,2922,7991,966,358,109,7,11,231
57167764,HI,1,9433,5,1944,2084,184,57,36,0,4,17
7874074,IRI_ID,0,32234,3,3075,871,112,52,10,0,1,41
3428345,IRI,0,322,3,3110,408,59,25,1,0,1,23
18511024,ID,0,10313,3,1373,720,93,9,1,1,0,7
3623050,IRI,0,262813,4,317,20000,1511,45,20,1,7,17
23044617,ID,0,49936,3,2496,2968,74,17,1,0,0,16
15116946,IRI,0,11384,3,1819,1328,280,21,3,1,6,11
38366638,ID,0,714,2,2048,558,99,10,2,0,1,7
11570469,IRI,0,767,3,1529,406,64,3,1,0,0,2
71939872,IRI_ID,0,103620,5,1707,2096,300,62,26,1,6,29
74260508,IRI,0,21711,4,1681,1541,188,29,0,0,2,27
13886476,IRI,0,573,4,2778,530,50,26,11,0,0,15
14812739,IRI,0,16295,7,3753,4830,526,323,253,0,6,64
1103607,FFI_IRI,0,129311,14,3776,20000,898,1091,195,14,149,733
184460,IRI,0,32018,6,4450,11638,1154,327,114,0,9,204
1206546,IRI,0,2598,2,3532,1356,352,41,11,0,12,18
51728141,IRI_ID,0,33071,6,1959,2607,145,70,6,0,2,62
53266139,IRI,0,19317,3,2029,4727,320,71,15,0,1,55
53632140,IRI,0,12154,5,1924,2651,244,88,46,0,6,36
61421257,IRI,0,59856,2,1813,959,205,28,5,0,0,23
38836015,ID,0,1416,2,1182,259,24,3,0,0,0,3
4279682,FFI_IRI,0,67773,14,5762,14252,793,674,300,2,8,364
455600,FFI_IRI,0,485234,25,1372,20000,500,1399,925,8,116,350
4598984,IRI_ID,0,2059,6,2429,594,81,12,1,0,0,11
11507163,IRI,0,48657,4,2055,4592,45,45,19,0,2,24
102578345,FFI_IRI,0,263107,20,1393,3419,273,124,24,3,47,50
16072585,IRI_ID,0,14185,4,2719,6813,1062,133,26,2,14,91
44150497,IRI_ID,0,2751,4,2074,1287,599,11,4,0,0,7
9690430,IRI,0,5409,2,2372,230,11,1,0,0,0,1
12044132,ID,0,52060,6,2873,3887,220,46,4,0,4,38
56899284,IRI_ID,0,71329,6,1933,2909,214,58,11,4,6,37
59114705,ID,0,3447,2,1444,423,83,97,4,0,0,93
21399598,IRI_ID,0,50829,6,2547,4934,458,252,54,7,5,186
11855195,IRI,0,813,2,2832,317,67,6,2,0,1,3
39013909,ID,0,243,2,2043,124,48,1,0,0,0,1
73614722,IRI,0,352177,2,1692,1277,19,7,4,0,1,2
15225670,FFI_IRI,0,192641,12,2753,8740,504,418,72,7,63,276
59010815,IRI,0,3420,6,516,304,47,5,0,0,0,5
11829145,IRI_ID,0,3825,6,2623,2633,40,58,22,0,9,27
126365965,IRI_ID,0,24684,8,1153,1130,65,2,1,0,0,1
75867720,ID,0,46895,3,1657,376,125,5,0,0,0,5
65711522,FFI_IRI,0,237108,10,1268,20000,604,402,229,0,40,133
2278524,IRI,0,2020,3,2789,2066,316,44,11,2,3,28
47039255,IRI_ID,0,16039,4,2038,602,40,19,2,0,3,14
1607357,ID,0,3229,3,3482,1703,261,47,20,2,2,23
8424040,IRI_ID,0,77163,4,3787,9051,623,229,41,0,4,184
75642389,IRI,0,85619,4,2642,6776,468,224,82,0,27,115
25095239,ID,0,3107,3,2409,854,59,13,0,0,1,12
82285884,IRI_ID,0,327279,8,1122,1618,59,17,0,0,0,17
2889328,IRI,0,295990,4,2778,20000,69,679,98,5,105,471
10365411,IRI,0,10390,2,2622,2621,221,99,4,0,11,84
46806184,IRI,0,291408,7,2036,13768,3737,424,47,11,128,238
12358097,HI,1,23106,4,3078,1181,107,42,3,0,0,39
59720190,IRI,0,3451,5,1859,2515,348,80,26,4,3,47
1198539,IRI_ID,0,32560,6,3840,4530,1,30,12,0,1,17
16989371,IRI_ID,0,18108,6,2688,4131,373,80,9,1,3,67
122734569,FFI,0,2264,3,1240,639,67,17,0,0,0,17
30161665,IRI_ID,0,36879,3,2311,5992,229,249,14,1,7,227
