repo_id,combo,combo_num,pj_size,lg_num,age,cmmt_num,dev_num,se_num,se_rem_num,se_iibc_num,se_pd_num,se_other
43333508,html_javascript,0,2423,2,2036,958,50,32,5,0,15,12
32222363,php_shell,0,32781,4,1293,292,10,4,0,0,0,4
74258441,css_javascript_typescript,1,923,3,1566,187,25,2,0,0,0,2
33224233,javascript_shell,0,1294,2,1941,226,36,7,0,0,1,6
85344269,css_html_javascript,0,4680,3,1351,378,31,2,0,0,0,2
42387347,objectivec_ruby,0,291,2,2080,147,6,11,0,0,3,8
52266845,css_html_javascript,0,2331,4,1218,943,154,6,0,0,0,6
21871245,css_html_javascript,0,11674,5,2543,854,71,10,1,0,0,9
5967893,html_ruby,0,1269,2,3130,760,113,20,4,0,1,15
51465577,css_html_javascript,0,184,3,1814,80,20,3,1,0,0,2
668622,css_html_javascript_ruby,0,1230,5,3853,1035,94,19,7,0,2,10
4119458,c_cpp,0,65190,12,3210,2822,85,153,80,0,10,63
6495081,css_javascript_php,1,1511848,14,2530,20000,369,409,121,25,69,194
55808787,c_cpp_python_shell,0,83824,9,1877,5714,200,763,531,7,34,191
19267652,c_cpp_shell,0,17499,6,2477,1074,30,26,22,0,1,3
14990119,go_shell,0,2711,3,2765,361,42,5,0,0,1,4
504028,css_html_javascript_python,0,1800,6,4381,1544,218,34,6,0,0,28
12623060,cpp_shell,0,4473,4,3443,2150,19,60,37,1,4,18
59227528,javascript_ruby,0,11294,5,1662,1477,39,13,1,0,4,8
95395370,cpp_python_shell,0,121430,8,1465,2716,107,63,36,0,5,22
8550252,html_python,0,117,2,2759,167,9,1,1,0,0,0
17055028,html_python_shell,0,25413,4,2376,619,18,2,0,0,0,2
47822826,javascript_typescript,0,63254,2,1960,136,13,4,1,0,0,3
100681719,html_javascript,0,1079,2,352,155,2,2,0,0,0,2
98870159,objectivec_ruby,0,3770,3,1409,97,30,2,1,0,0,1
26522697,python_shell,0,5435,4,2394,2736,268,159,78,0,0,81
41636424,c_shell,0,2189,3,2132,2864,76,47,0,0,1,46
9527640,javascript_typescript,0,7956,4,2457,997,23,65,38,0,4,23
31326998,objectivec_ruby_shell,0,14278,6,2904,507,80,18,9,0,3,6
5266284,ruby_shell,0,614,3,3230,890,48,36,0,0,1,35
11309795,cpp_python,0,99135,14,2883,1505,52,19,7,0,2,10
2606253,ruby_shell,0,679,2,3471,640,74,12,2,0,0,10
115382152,html_javascript,0,4256,3,1049,240,46,1,1,0,0,0
29453461,html_javascript_shell,0,3651,4,2317,334,36,15,4,1,0,10
21692,css_html_javascript_ruby,0,78415,6,5481,16919,12,1272,75,1,95,1101
8161461,html_java,0,6989,4,3023,1020,47,39,25,0,3,11
412126,html_ruby,0,1444,3,4149,1035,177,13,1,0,0,12
47681086,html_javascript_typescript,0,6002,5,2029,843,25,16,6,0,0,10
3058811,html_javascript_ruby,0,338,3,3230,316,53,6,2,0,0,4
104032019,go_shell,0,22487,6,1353,522,80,19,5,0,0,14
12712630,go_shell,0,1224,3,2790,644,60,43,15,0,18,10
136732339,javascript_shell_typescript,0,4299,3,879,815,13,8,0,0,6,2
13895467,php_shell,0,745,2,2798,224,52,6,2,0,0,4
13485880,html_javascript,0,36564,3,2799,2508,17,27,9,0,0,18
9117329,html_python_shell,0,2905,4,3001,763,15,7,0,1,3,3
11426474,html_ruby,0,2708,6,3335,1708,159,35,4,0,22,9
12635853,css_html_javascript,0,1449,4,2664,280,31,16,0,0,0,16
16185196,php_shell,0,18820,4,2674,1626,166,21,5,2,0,14
40907506,css_html_javascript_shell,0,138913,5,1640,392,12,10,2,0,0,8
36164346,css_html_javascript,0,3499,3,1781,174,19,4,0,0,0,4
13217369,java_shell,0,5166,8,2813,990,41,27,10,0,1,16
43651,c_python_shell,0,782,5,4426,211,12,18,6,0,1,11
84023183,c_cpp_python_shell,0,778,6,1468,505,20,8,6,0,0,2
60561834,java_shell,0,422149,9,3603,17002,217,436,207,4,71,154
919555,css_javascript,1,298,2,3178,246,34,3,0,0,0,3
51457456,javascript_typescript,0,18452,2,1908,994,74,13,0,0,0,13
33544051,css_html_javascript,0,28585,4,2242,670,119,29,2,3,2,22
15085215,css_html_java_javascript,0,692366,6,1265,20000,265,505,123,1,11,370
20474738,css_html_javascript,0,3381,3,2530,833,34,32,10,1,0,21
12034693,c_objectivec,0,1153,5,2885,500,23,6,1,0,0,5
58414589,c_cpp_python_shell,0,215394,7,1823,7691,229,285,156,1,3,125
22944288,objectivec_ruby,0,4680,3,1598,123,18,2,1,0,0,1
15595559,html_javascript,0,85,2,2630,110,26,3,0,0,0,3
58835520,javascript_typescript,0,620,2,1583,413,50,19,2,0,0,17
95363214,go_shell,0,352,5,1401,303,44,17,0,3,2,12
15900151,javascript_typescript,0,562,2,2676,346,34,12,3,0,1,8
921367,html_python_shell,0,4111,4,3938,1999,185,49,0,0,3,46
1184678,c_python,0,971,7,3795,501,30,22,2,0,2,18
93405144,css_html_javascript_shell,0,32554,5,1382,1920,345,53,16,1,0,36
108337180,go_shell,0,43045,4,1345,1588,101,61,6,0,12,43
68256277,html_python_shell,0,37429,4,1224,1198,16,11,0,1,2,8
20185174,python_shell,0,61754,3,2593,2504,33,59,10,0,20,29
7846848,css_html_javascript,0,247,4,2467,223,55,4,0,0,3,1
8560576,html_ruby,0,4056,7,2983,1629,112,38,13,1,5,19
128909919,c_shell,0,619,4,1250,584,45,41,13,0,6,22
20325784,css_html_javascript,0,3582,5,2536,566,84,12,0,0,0,12
66645293,css_html_javascript,0,994,3,1279,89,22,3,1,0,0,2
110297133,c_shell,0,347,4,1316,42,17,5,2,0,0,3
12584062,cpp_shell,0,62831,5,2847,931,69,43,17,0,2,24
99160927,javascript_php,0,2126,2,1427,623,71,29,3,7,2,17
41542522,cpp_python,0,6237,10,3309,1000,27,101,14,0,6,81
72889410,html_java,0,161795,9,6673,16514,156,304,116,23,4,161
82193141,css_html_javascript_python,0,3123,4,1077,838,21,17,4,0,0,13
1596580,c_cpp_shell,0,95242,10,3924,4696,149,239,70,0,2,167
103766152,ruby_shell,0,33216,2,1384,4607,672,21,7,0,1,13
18490421,c_cpp_shell,0,38966,10,5137,7712,131,536,344,0,3,189
13634772,html_javascript,0,31806,2,2745,547,11,1,1,0,0,0
15429356,html_javascript,0,30,2,2627,51,9,1,0,0,1,0
42976210,css_html_javascript,0,3131,3,2070,172,20,3,0,0,0,3
237904,css_html_javascript_shell,0,9004,6,4436,5052,295,89,29,4,25,31
6629267,css_html_javascript_shell,0,2541,4,2588,151,27,3,0,0,0,3
111462767,cpp_python_shell,0,6436,5,850,107,21,1,0,0,0,1
48522679,c_cpp_shell,0,7267,6,1992,546,19,4,4,0,0,0
39238682,css_html_javascript,0,8381,3,1146,355,8,1,1,0,0,0
38078509,css_javascript,1,1094,3,2177,354,41,6,1,0,0,5
139179084,css_javascript_php,1,23969,6,1656,2747,122,64,26,0,6,32
16490037,html_javascript_ruby,0,10817,10,2658,1250,40,15,4,0,0,11
18511687,html_java_javascript,0,861924,10,6084,9887,238,303,110,2,29,162
13950167,php_shell,0,2759,3,3110,1743,7,15,0,0,10,5
13100677,html_javascript_shell,0,230,3,2803,343,31,3,0,0,1,2
7136149,c_cpp,0,717,2,3121,316,71,3,2,0,0,1
44744780,html_javascript,0,11672,3,2013,713,14,7,2,0,3,2
111605778,java_shell,0,398338,3,1318,5403,177,158,109,3,0,46
13405986,c_cpp_shell,0,3017,4,2602,228,16,7,3,0,0,4
112461400,css_html_javascript_python_shell,0,13780,5,1066,496,66,15,4,0,0,11
18469325,javascript_typescript,0,165,2,2633,167,45,1,0,0,0,1
20619775,objectivec_ruby,0,1410,3,2390,399,73,11,2,0,0,9
123019725,objectivec_ruby,0,17319,4,1239,685,53,16,2,0,0,14
85280679,css_html_javascript_shell,0,25448,6,1465,2495,29,10,8,0,0,2
29447438,html_python,0,20693,2,1299,147,3,1,0,0,0,1
48155157,java_shell,0,1711,2,2019,134,4,5,2,1,1,1
58396278,objectivec_ruby,0,1105,3,1583,136,20,2,1,0,0,1
10176112,html_python,0,1674,2,2896,1116,186,48,5,1,4,38
38416811,javascript_shell,0,90738,2,2079,498,33,4,0,0,0,4
96111593,c_python,0,69454,4,1446,116,23,2,0,0,0,2
76157774,c_cpp_shell,0,11875,5,1663,1498,59,100,62,1,3,34
1226823,cpp_shell,0,6534,6,4397,2360,77,79,43,0,1,35
111245305,html_javascript_typescript,0,10222,7,1061,506,28,2,1,0,0,1
6325420,java_javascript,0,675020,8,3532,8589,56,479,48,6,34,391
12366195,c_python,0,6729,4,2808,248,19,6,0,0,0,6
2511505,html_javascript,0,1868,2,3550,433,51,18,1,0,2,15
381965,c_shell,0,323,4,4238,179,35,13,6,0,1,6
7964360,python_shell,0,379,2,3875,410,50,3,1,0,0,2
392759,css_html,0,18482,5,4220,1909,220,63,28,0,5,30
29337344,css_html_javascript_python,0,26759,5,2296,868,43,17,4,0,7,6
15192017,c_shell,0,39264,6,2755,3006,88,164,30,4,15,115
21306213,c_cpp,0,17116,4,751,289,14,8,6,0,0,2
791720,css_html_javascript_ruby,0,29807,8,3948,3752,151,186,16,0,2,168
12558645,css_html_javascript,0,9278,4,2856,1877,72,41,4,15,7,15
48729353,python_shell,0,143350,4,1622,1373,52,61,5,6,16,34
117545507,go_shell,0,3943,2,1262,845,69,29,6,5,6,12
33294317,c_cpp_python_shell,0,19694,9,2098,2265,109,61,28,2,4,27
30621185,go_shell,0,4440,4,2298,750,64,51,1,2,5,43
62751496,javascript_python,0,647,7,1661,714,15,23,1,20,0,2
44371473,css_html_javascript,0,7386,3,2085,59,9,3,2,0,0,1
72343220,cpp_python,0,9730,4,1806,3119,115,56,28,3,0,25
111751293,cpp_python_shell,0,178171,5,1214,1511,22,42,13,0,5,24
1124202,c_cpp_python_shell,0,6005,4,5670,952,39,82,13,1,58,10
14571443,css_html_javascript_ruby,0,17563,6,2779,4046,952,97,7,0,0,90
67396709,html_javascript_typescript,0,1412,3,1666,349,64,9,1,0,1,7
12089444,html_python,0,212774,5,2856,364,25,2,2,0,0,0
2097941,ruby_shell,0,29707,3,3606,2190,52,57,25,0,0,32
7642569,c_shell,0,2457,5,2700,404,50,5,5,0,0,0
119437761,css_html,0,15104,3,862,230,15,2,0,0,0,2
35350266,objectivec_ruby,0,380,3,2117,170,41,4,0,0,1,3
12236329,python_shell,0,239,2,2607,186,23,2,0,0,0,2
48701042,css_html_javascript_shell,0,59764,9,2017,3977,65,141,71,0,10,60
32273905,css_html_javascript,0,1989,3,1405,783,33,5,0,0,3,2
35373989,html_ruby,0,4103,4,1880,561,47,14,3,0,1,10
59331395,html_ruby,0,628,4,1644,413,76,6,3,0,0,3
35731316,css_html_javascript_python,0,8351,6,2228,184,48,2,1,0,0,1
24886506,objectivec_ruby,0,2268,2,2449,232,36,4,2,0,0,2
35228769,c_python_shell,0,191934,5,3889,3893,67,323,144,8,131,40
114108768,css_html_javascript,0,4013,3,313,271,12,2,0,0,0,2
115186825,go_shell,0,46639,5,1106,387,14,3,1,0,0,2
25637311,css_html_javascript,0,3725,3,2062,430,64,11,0,0,1,10
12373318,javascript_shell_typescript,0,6592,7,2847,1902,106,76,57,0,1,18
45096760,java_javascript,0,12207,3,2071,810,34,116,3,0,10,103
481040,css_html_javascript_php,0,3282,4,4120,1685,252,86,6,1,10,69
12682212,c_cpp,0,13706,5,3094,2659,113,123,31,34,4,54
31234749,go_shell,0,23787,4,2295,265,23,1,0,0,1,0
22359052,php_shell,0,1807,2,2474,566,72,7,4,0,0,3
40642004,java_javascript_objectivec,0,22193,5,2135,422,91,11,1,0,1,9
8122790,css_html_javascript_python,0,48263,5,4372,7101,236,305,15,1,14,275
10127525,css_html_javascript,0,364,3,2285,175,22,2,1,0,0,1
5533936,c_cpp_shell,0,38201,6,3183,4011,40,340,90,0,22,228
5243244,css_html,0,2702,2,3206,272,82,1,0,0,0,1
28270310,javascript_shell,0,1334,3,2271,865,25,30,2,1,9,18
3611422,javascript_shell,0,2782,2,3194,575,64,13,3,0,0,10
24297039,java_javascript,0,539,2,1974,190,27,1,1,0,0,0
106125229,javascript_typescript,0,14448,2,1264,2184,140,67,3,0,0,64
39585488,php_shell,0,1534,3,1681,840,63,33,5,0,0,28
3856601,html_javascript_shell,0,3535,3,3292,197,34,3,2,0,0,1
36077404,c_cpp_python_shell,0,107257,7,2422,3044,40,53,22,0,9,22
38914334,c_objectivec,0,623,3,2087,67,9,2,0,2,0,0
14724954,css_javascript_php,1,50010,6,3674,5254,213,196,8,1,26,161
2642653,css_html_javascript_ruby,0,2124,4,3498,782,166,19,1,0,2,16
535712,c_python_shell,0,5678,4,6022,1494,129,31,16,0,1,14
75029275,css_javascript,1,8201,3,996,386,4,2,0,0,0,2
34994276,html_javascript,0,1299,2,2100,341,73,1,0,0,0,1
31374926,java_shell,0,1946,3,2288,874,26,3,0,0,0,3
32675488,css_html_java_javascript,0,805923,17,5927,14083,134,530,326,64,6,134
56971819,c_cpp,0,2917,4,1859,75,12,1,1,0,0,0
94264011,python_shell,0,135645,7,3276,6362,176,217,54,0,13,150
29152618,css_html_javascript,0,480,3,1661,17,6,1,0,0,0,1
57139102,css_html_javascript_typescript,0,140549,5,1880,1723,29,44,1,0,10,33
33768009,css_javascript,1,74021,2,1027,2403,145,24,1,0,4,19
46560339,css_html_javascript,0,6288,4,2243,588,31,17,1,0,0,16
6789509,css_html_java_javascript,0,546867,8,3126,901,43,30,1,0,6,23
45838272,c_python_shell,0,10163,6,2326,1468,132,34,10,0,3,21
47907821,python_shell,0,8761,5,3305,3004,33,21,5,0,0,16
108920680,javascript_shell_typescript,0,25222,3,1339,2453,44,54,30,0,7,17
2094490,css_html_javascript,0,2003,3,3287,703,70,63,1,0,8,54
9601783,php_shell,0,17461,2,3042,1196,91,150,6,3,8,133
1529764,css_html_java_javascript,0,2299,4,3692,351,8,4,2,0,1,1
17420614,html_javascript_python_shell,0,8027,6,2033,5246,30,65,11,0,6,48
57147359,objectivec_ruby_shell,0,87670,7,2094,2421,95,26,10,0,1,15
47248265,css_html_javascript_ruby,0,730,4,1961,524,77,3,0,0,0,3
1056938,css_html_javascript_shell,0,3097,4,1865,49,20,1,0,0,0,1
17359210,c_cpp_python_shell,0,186613,7,6484,10407,166,1337,935,1,7,394
17144859,python_shell,0,78349,2,3055,612,20,8,3,0,0,5
37285717,java_shell,0,370,3,2172,214,22,7,6,0,0,1
9990881,css_javascript,1,4488,3,2952,883,116,33,7,1,1,24
94569514,javascript_typescript,0,7862,2,1423,1333,70,25,3,0,8,14
51803340,css_html_javascript_typescript,0,1287,4,1940,253,6,3,2,0,0,1
2517120,css_html_javascript_python_shell,0,20995,9,3556,11727,2276,161,109,6,2,44
28039,css_html_javascript_php,0,8697,6,5516,1653,73,33,9,0,2,22
66444937,css_html_javascript,0,271,3,1721,335,13,2,1,0,1,0
83302827,css_html_javascript_typescript,0,3395,5,1569,338,29,6,3,0,0,3
39283837,c_cpp_shell,0,3271,5,2302,719,110,16,8,0,0,8
206370,html_java,0,136561,8,6002,3214,94,90,43,5,4,38
63109541,html_javascript_typescript,0,26367,6,1730,1216,101,53,6,5,6,36
44920749,css_html_javascript_shell,0,28485,4,1047,308,17,9,0,0,0,9
51210673,css_javascript,1,23768,2,1840,539,37,15,1,0,6,8
790019,html_javascript_python_shell,0,63756,6,4011,9462,520,279,123,15,58,83
5421296,c_cpp_python_shell,0,3596,8,3216,711,95,31,11,0,4,16
18188420,c_cpp,0,3438,6,2570,512,31,21,4,0,7,10
73781385,javascript_php,0,107617,4,1688,4898,105,56,5,1,13,37
43936671,objectivec_ruby,0,19811,3,2048,652,97,16,11,0,0,5
126897385,cpp_python_shell,0,156676,3,1178,923,74,11,3,0,0,8
6135596,css_javascript,1,1056,2,3071,790,40,13,4,0,3,6
2431044,html_python,0,44304,6,3282,2016,40,19,5,4,1,9
105648519,css_javascript,1,2455,3,766,599,24,3,0,0,0,3
3322086,html_javascript,0,20745,4,3865,4284,85,147,15,1,1,130
56880047,javascript_shell_typescript,0,1620,5,1899,569,45,20,10,0,0,10
16594532,javascript_python,0,14652,5,2699,10166,228,32,3,0,2,27
11352797,javascript_typescript,0,7559,2,2905,2575,57,47,8,2,13,24
22138403,css_javascript,1,15776,2,2078,334,21,4,0,1,0,3
89785877,html_javascript,0,213,2,789,73,10,4,0,0,3,1
69032698,java_javascript_objectivec,0,108789,4,892,259,23,1,0,0,0,1
81035045,html_javascript_python,0,19914,6,1596,579,22,4,1,0,1,2
41222913,java_javascript_objectivec,0,453,5,1872,152,28,4,1,0,0,3
45202654,c_python,0,64553,4,2069,3669,77,126,20,0,46,60
48345674,c_shell,0,119664,10,18808,14128,509,562,346,4,101,111
3701855,java_shell,0,1630,7,3344,572,93,28,21,1,1,5
4156651,python_shell,0,1931,3,3293,1165,111,25,6,2,0,17
57160728,c_shell,0,3343,3,2576,1052,118,51,14,3,18,16
83772716,objectivec_ruby,0,30839,3,1567,427,14,3,0,0,0,3
5238231,css_html_javascript_python_shell,0,321971,10,3037,4303,209,80,17,6,1,56
62728051,go_shell,0,177516,5,1836,1782,104,828,4,6,11,807
17147559,html_javascript,0,191,2,2550,127,40,1,0,0,0,1
115817873,c_cpp_python,0,289052,5,1295,1161,4,76,20,0,38,18
63753199,go_shell,0,9854,2,1776,232,13,1,1,0,0,0
541109,c_cpp,0,73848,11,7470,16318,175,654,439,1,7,207
1310572,html_python,0,1943,5,4959,734,62,47,2,1,0,44
2913389,c_shell,0,140409,5,4677,4075,64,189,79,0,9,101
3089049,css_html,0,24437,3,2882,982,104,3,3,0,0,0
17488986,html_java,0,110982,5,4557,3190,96,288,63,3,9,213
1942140,css_html_javascript_ruby,0,10337,5,3635,544,140,15,5,0,0,10
812156,css_html_javascript,0,4125,3,3784,472,40,35,4,0,0,31
11321096,css_html_javascript_python_shell,0,38899,6,2911,6037,196,110,18,4,16,72
56842017,html_javascript,0,8666,3,1709,416,41,4,0,0,0,4
100974617,go_shell,0,698,2,1397,371,83,11,2,0,0,9
60983528,css_javascript,1,62209,2,1348,302,10,7,0,0,0,7
128897892,objectivec_ruby,0,201021,2,1062,336,5,3,0,0,0,3
49919023,html_javascript_shell,0,3860,3,1888,355,35,5,2,0,0,3
3193843,php_shell,0,41342,4,5341,7925,476,650,17,13,8,612
55873922,javascript_typescript,0,339,2,1838,288,41,11,0,0,4,7
12063996,css_javascript_php,1,71313,8,3373,7917,122,1950,376,4,67,1503
63454075,css_javascript,1,7860,5,864,86,25,4,0,0,0,4
30224827,css_html_javascript,0,32119,4,2346,734,16,8,3,0,0,5
4387220,php_shell,0,746,2,3257,544,79,13,5,0,0,8
86634297,css_html_javascript,0,2420,3,1447,331,70,1,0,0,0,1
69514018,css_javascript_shell,1,3776,3,1273,459,31,15,0,0,1,14
213238,php_shell,0,8195,2,4320,2856,74,105,5,4,0,96
73131897,objectivec_ruby,0,17310,3,1602,107,11,2,0,0,0,2
921928,css_html_javascript_shell,0,41018,4,4462,9832,347,261,78,2,3,178
32035790,html_javascript_typescript,0,541,3,1530,91,9,3,0,0,1,2
23961941,css_html_javascript_python_shell,0,23396,9,2467,3084,51,57,25,1,7,24
16146440,css_html_javascript_shell,0,124310,7,2715,2968,132,81,14,6,9,52
2361853,css_html_javascript_shell,0,90003,7,3578,7748,19,86,25,1,1,59
3910945,javascript_python,0,35648,8,3420,15437,118,639,202,46,114,277
9719670,php_shell,0,20755,2,2986,1757,82,55,5,0,0,50
20293077,c_cpp_python,0,4431,9,2457,218,47,13,2,0,1,10
386126,html_ruby,0,836,3,4184,661,117,6,0,0,1,5
27759161,html_javascript_python_shell,0,15977,6,2395,1185,170,51,6,3,4,38
2198510,java_shell,0,44396,8,3508,1814,89,106,52,0,18,36
1600085,python_shell,0,570,3,5150,299,57,11,1,0,2,8
4025121,css_html_javascript_python_shell,0,35415,7,3361,10222,253,206,24,6,10,166
78230922,objectivec_ruby,0,553,4,1630,387,36,6,4,0,0,2
1601209,java_shell,0,2601,2,3681,1610,64,74,11,0,9,54
16940917,css_html_javascript_python_shell,0,65125,7,2675,5993,73,88,23,10,12,43
1745896,python_shell,0,2167,2,4399,1085,84,43,25,0,1,17
15880682,html_javascript,0,498,3,2716,430,19,14,1,0,0,13
74977883,java_javascript,0,21541,2,1269,26,8,1,0,0,1,0
2189967,html_javascript_python,0,3626,4,4517,1959,93,51,21,0,18,12
206378,html_java,0,25936,3,6922,6367,230,168,76,0,6,86
14521001,c_shell,0,4287,9,12265,2498,72,64,43,0,1,20
4447023,css_html_javascript_ruby,0,133855,9,5071,18926,124,285,59,14,28,184
5262776,ruby_shell,0,1089,2,3548,941,114,14,1,0,1,12
30808587,css_html_javascript,0,2095,3,1957,550,33,6,2,0,2,2
2466605,javascript_python,0,922,5,1856,461,68,10,3,2,3,2
64025759,php_shell,0,247551,3,1803,3734,31,108,1,29,5,73
33571868,css_html_javascript_shell,0,6769,7,2186,492,38,20,1,4,3,12
100063125,javascript_shell,0,3095,2,1346,150,35,3,0,0,0,3
13441956,ruby_shell,0,1408,4,2652,505,106,17,7,0,2,8
16294920,java_shell,0,20514,2,2665,4266,44,169,100,3,19,47
1400125,c_shell,0,259,4,3779,117,8,24,0,0,0,24
15167051,css_javascript_php,1,22913,7,2734,859,81,23,1,0,1,21
291884,html_ruby,0,6723,2,4440,2340,78,27,3,0,2,22
17681420,css_html_javascript_python_shell,0,3445,7,1783,1063,36,38,6,6,0,26
23820175,html_javascript,0,807,2,1779,263,36,3,0,1,0,2
37408828,java_javascript_objectivec,0,1235,5,2104,194,39,6,2,0,0,4
86211245,javascript_shell,0,4333,4,1443,732,36,8,7,0,0,1
62723181,python_shell,0,502,4,1816,275,26,6,3,0,1,2
11378642,css_html_javascript_python,0,1261,6,1988,607,41,43,4,5,1,33
7941882,css_html_javascript,0,14313,3,3491,2834,169,82,7,0,5,70
90080868,html_javascript,0,16409,3,1184,556,21,12,0,0,0,12
125461170,python_shell,0,16383,5,1213,1187,12,25,16,0,2,7
1072845,html_java,0,9078,2,3888,1581,110,42,8,3,6,25
9571473,c_cpp_python_shell,0,1589,7,5063,453,58,21,5,0,1,15
6206373,css_html_javascript,0,47,3,3082,58,17,4,0,0,0,4
3045648,javascript_typescript,0,14096,2,3445,461,18,10,2,0,0,8
5561238,go_shell,0,3411,2,3228,1955,214,88,42,0,11,35
9787912,html_python,0,5349,3,4291,2179,75,101,8,0,0,93
76666208,css_html_javascript_php,0,37395,5,1658,4718,122,39,8,0,1,30
82300088,objectivec_ruby_shell,0,76833,4,1548,2133,39,110,5,0,0,105
70338416,html_javascript,0,2215,3,614,359,36,2,0,0,0,2
25947175,c_cpp,0,40972,18,2404,1481,117,87,21,0,5,61
9730421,html_javascript,0,1841,2,2971,345,23,4,2,0,0,2
8757552,c_cpp,0,257000,21,2814,20000,165,1085,711,11,81,282
39015905,css_html_javascript_ruby,0,174,4,2078,124,27,4,0,0,1,3
5562943,css_html_javascript,0,838,3,3192,339,27,1,0,0,0,1
9107190,css_html_javascript,0,1329,4,2970,1015,18,24,10,0,6,8
283325,html_java_javascript,0,26649,12,5509,3958,132,75,44,1,1,29
28742698,html_javascript,0,20166,3,2347,729,53,28,4,0,1,23
95121376,javascript_shell,0,10249,3,1349,1064,30,5,0,0,0,5
14096024,css_html_javascript,0,4372,3,2733,572,9,1,0,0,1,0
11674840,css_html_javascript,0,350,3,2726,339,50,8,3,0,2,3
3008757,css_javascript,1,692,3,1126,78,21,1,0,0,0,1
5430389,javascript_typescript,0,4303,2,3111,618,68,15,4,0,0,11
6954048,php_shell,0,4402,2,3717,1896,241,48,13,1,12,22
976103,javascript_ruby,0,198,2,3173,250,47,8,6,0,0,2
10120864,java_javascript_objectivec,0,17707,9,3561,1270,66,59,16,0,2,41
54748620,css_html_javascript,0,9004,3,1704,193,19,10,4,1,2,3
12726564,css_html_javascript_python,0,12151,6,2813,839,30,16,0,0,12,4
49210203,c_cpp_python,0,19184,10,3212,4734,96,132,49,2,7,74
133760300,c_python,0,923,6,1070,266,16,2,1,0,0,1
20171642,java_shell,0,7733,5,2210,2457,81,60,14,4,9,33
55781523,python_shell,0,1682,2,1882,761,37,15,3,0,2,10
72056048,go_shell,0,1795,3,1830,709,58,18,7,3,4,4
40010630,objectivec_ruby,0,812,3,2015,174,29,6,4,0,0,2
10105419,javascript_typescript,0,7511,2,2952,521,25,9,0,0,0,9
9454675,c_cpp,0,3077041,32,3843,20000,490,2097,1394,11,87,605
39182755,css_javascript_php,1,583934,7,5182,20000,149,260,55,4,9,192
14686919,css_javascript,1,1821,3,1074,211,19,2,0,0,0,2
15318526,html_ruby,0,500,2,2537,624,68,3,0,0,0,3
2594513,css_html_javascript,0,7712,6,3536,6008,169,87,30,5,5,47
33225130,css_html_javascript_ruby,0,90702,7,2050,3711,120,57,10,2,5,40
17808949,c_shell,0,1155,4,2644,693,56,42,29,0,1,12
109525439,html_javascript,0,7097,2,1202,925,141,68,3,1,0,64
70210509,javascript_typescript,0,3102,2,1726,300,73,9,0,0,2,7
123316949,html_javascript,0,496,2,293,106,8,1,1,0,0,0
14731610,html_ruby,0,2929,3,3043,1448,83,25,2,0,2,21
15368044,objectivec_ruby,0,21665,2,1146,125,9,5,1,0,0,4
2314534,css_html_javascript_shell,0,12041,6,3559,4955,41,85,15,6,19,45
20415251,java_shell,0,7470,3,2922,2056,254,89,12,0,9,68
98847801,javascript_shell,0,1311,3,1326,365,35,9,1,0,2,6
41743300,css_html_javascript_typescript,0,8238,5,2092,1379,80,106,14,6,3,83
78033811,objectivec_ruby,0,1341,3,1356,77,9,2,0,0,0,2
18551709,c_shell,0,2194,5,2641,686,7,37,22,0,3,12
112638598,javascript_python,0,56,3,913,53,9,2,1,0,0,1
12902206,c_python_shell,0,8899,3,6823,1551,97,47,9,0,2,36
5410234,c_python_shell,0,52947,9,4719,12127,230,834,587,6,34,207
109272361,java_javascript_objectivec,0,37432,4,739,248,17,2,1,0,0,1
109258390,objectivec_ruby,0,773,2,691,430,6,10,9,0,0,1
28478929,css_html_javascript_typescript,0,18344,5,2379,3003,66,29,4,0,8,17
5485762,c_objectivec,0,5273,4,3191,104,19,4,3,0,0,1
83773237,java_javascript_objectivec,0,7839,6,1311,313,49,13,3,0,2,8
117119718,c_cpp_shell,0,36097,9,2676,3626,17,31,18,0,3,10
89909577,javascript_shell_typescript,0,2126,4,1463,714,29,9,2,0,0,7
12751570,html_javascript_python,0,8186,6,2807,1811,65,54,12,2,26,14
11804441,css_html_javascript,0,7292,3,2723,506,75,8,2,0,2,4
131668475,objectivec_ruby,0,141442,4,1102,532,20,8,2,0,2,4
93457875,c_cpp_python,0,4755,7,623,518,21,16,2,0,0,14
23050110,java_shell,0,26920,2,2509,4737,60,94,41,9,3,41
29830555,objectivec_ruby,0,2488,3,2176,153,34,6,0,0,0,6
52392286,javascript_typescript,0,2042,2,1895,399,29,11,2,0,1,8
258750,html_javascript_ruby,0,125124,9,4369,9256,532,307,44,2,135,126
6668632,go_shell,0,14966,3,2600,139,25,14,3,0,1,10
13502197,java_javascript,0,232,2,2399,203,14,4,3,0,0,1
4477733,python_shell,0,1489,2,3055,1006,124,31,7,2,0,22
60745965,objectivec_ruby,0,5941,2,1770,123,11,4,1,0,0,3
8825137,go_shell,0,9230,3,3028,895,68,48,22,0,9,17
5150693,python_shell,0,7531,5,3054,3507,119,40,26,0,5,9
75027176,html_javascript_typescript,0,2899,3,1539,991,68,50,2,0,4,44
107857950,html_javascript,0,20294,4,1265,628,11,8,1,0,0,7
47931290,objectivec_ruby_shell,0,8354,4,1748,264,38,6,0,0,3,3
3291848,java_shell,0,62899,2,3441,3137,201,113,9,4,29,71
622911,ruby_shell,0,1020,2,3984,945,131,16,1,0,2,13
